Rk,Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,Att,Yds,Y/A,TD
8589,CIN,2002,2002-09-15,1:03,1:03,@,CLE,2,2,Sun,L 7-20,,27,75,2.78,0
8590,CIN,2009,2009-09-13,1:02,1:02,,DEN,1,1,Sun,L 7-12,,20,75,3.75,0
8591,CIN,2014,2014-11-16,1:02,12:02,@,NOR,11,10,Sun,W 27-10,,26,75,2.88,0
8592,CIN,2014,2014-11-30,1:02,1:02,@,TAM,13,12,Sun,W 14-13,,25,75,3.00,1
8593,CIN,2018,2018-09-09,1:00,1:00,@,IND,1,1,Sun,W 34-23,,22,75,3.41,0
8594,CLE,2003,2003-09-21,4:15,1:15,@,SFO,3,3,Sun,W 13-12,,24,75,3.13,0
8595,IND,2005,2005-09-25,12:03,12:03,,CLE,3,3,Sun,W 13-6,,23,75,3.26,0
8596,IND,2019,2019-12-08,1:00,1:00,@,TAM,14,13,Sun,L 35-38,,28,75,2.68,1
8597,ARI,2007,2007-12-30,4:15,2:15,,STL,17,16,Sun,W 48-19,,24,75,3.13,0
8598,ARI,2011,2011-12-04,4:15,2:15,,DAL,13,12,Sun,W 19-13,OT,20,75,3.75,0
8599,ARI,2017,2017-11-09,8:25,6:25,,SEA,10,9,Thu,L 16-22,,23,75,3.26,0
8600,DAL,2001,2001-10-28,3:05,3:05,,ARI,7,6,Sun,W 17-3,,22,75,3.41,0
8601,DAL,2001,2001-12-23,4:06,2:06,@,ARI,15,14,Sun,L 10-17,,20,75,3.75,1
8602,DAL,2003,2003-11-23,1:02,12:02,,CAR,12,11,Sun,W 24-20,,28,75,2.68,1
8603,DAL,2007,2007-09-23,8:24,7:24,@,CHI,3,3,Sun,W 34-10,,23,75,3.26,1
8604,DAL,2007,2007-10-14,4:17,3:17,,NWE,6,6,Sun,L 27-48,,29,75,2.59,1
8605,DAL,2010,2010-11-21,1:02,12:02,,DET,11,10,Sun,W 35-19,,20,75,3.75,0
8606,DAL,2012,2012-09-23,1:05,12:05,,TAM,3,3,Sun,W 16-10,,25,75,3.00,0
8607,DAL,2014,2014-12-14,8:35,8:35,@,PHI,15,14,Sun,W 38-27,,21,75,3.57,3
8608,DEN,2005,2005-12-17,8:36,8:36,@,BUF,15,14,Sat,W 28-17,,16,75,4.69,1
8609,DEN,2008,2008-11-02,4:05,2:05,,MIA,9,8,Sun,L 17-26,,29,75,2.59,1
8610,DEN,2012,2012-09-09,8:31,6:31,,PIT,1,1,Sun,W 31-19,,26,75,2.88,0
8611,DEN,2017,2017-09-24,1:00,1:00,@,BUF,3,3,Sun,L 16-26,,33,75,2.27,0
8612,DEN,2018,2018-11-25,4:25,2:25,,PIT,12,11,Sun,W 24-17,,16,75,4.69,0
8613,DEN,2021,2021-09-19,1:00,1:00,@,JAX,2,2,Sun,W 23-13,,16,75,4.69,0
8614,DET,2002,2002-09-15,1:04,1:04,@,CAR,2,2,Sun,L 7-31,,30,75,2.50,2
8615,DET,2002,2002-11-24,1:03,12:03,@,CHI,12,11,Sun,L 17-20,OT,25,75,3.00,0
8616,DET,2004,2004-10-24,1:03,1:03,@,NYG,7,6,Sun,W 28-13,,26,75,2.88,0
8617,DET,2017,2017-10-29,8:30,8:30,,PIT,8,7,Sun,L 15-20,,29,75,2.59,1
8618,DET,2019,2019-11-17,1:00,1:00,,DAL,11,10,Sun,L 27-35,,24,75,3.13,1
8619,GNB,2015,2015-09-28,8:30,7:30,,KAN,3,3,Mon,W 38-28,,18,75,4.17,3
8620,GNB,2021,2021-11-14,4:25,3:25,,SEA,10,10,Sun,W 17-0,,16,75,4.69,0
8621,HOU,2013,2013-09-22,1:03,1:03,@,BAL,3,3,Sun,L 9-30,,31,75,2.42,1
8622,HOU,2018,2018-11-04,4:05,2:05,@,DEN,9,9,Sun,W 19-17,,20,75,3.75,1
8623,HOU,2020,2020-10-11,1:00,12:00,,JAX,5,5,Sun,W 30-14,,20,75,3.75,0
8624,JAX,2008,2008-09-14,1:03,1:03,,BUF,2,2,Sun,L 16-20,,26,75,2.88,1
8625,JAX,2021,2021-12-19,1:00,1:00,,HOU,15,14,Sun,L 16-30,,26,75,2.88,0
8626,KAN,2000,2000-11-19,1:00,12:00,,BUF,12,11,Sun,L 17-21,,26,75,2.88,1
8627,KAN,2014,2014-09-29,8:31,7:31,,NWE,4,4,Mon,W 41-14,,16,75,4.69,0
8628,KAN,2020,2020-11-29,4:25,4:25,@,TAM,12,11,Sun,W 27-24,,13,75,5.77,0
8629,MIN,2007,2007-11-25,1:03,1:03,@,NYG,12,11,Sun,W 41-17,,19,75,3.95,1
8630,NOR,2000,2000-10-22,1:05,1:05,@,ATL,8,7,Sun,W 21-19,,17,75,4.41,0
8631,NOR,2003,2003-09-14,1:02,12:02,,HOU,2,2,Sun,W 31-10,,24,75,3.13,1
8632,NOR,2007,2007-10-21,1:03,12:03,,ATL,7,6,Sun,W 22-16,,24,75,3.13,0
8633,NOR,2010,2010-12-27,8:40,8:40,@,ATL,16,15,Mon,W 17-14,,22,75,3.41,0
8634,NOR,2013,2013-12-29,4:25,3:25,,TAM,17,16,Sun,W 42-17,,18,75,4.17,0
8635,NOR,2015,2015-10-25,1:03,1:03,@,IND,7,7,Sun,W 27-21,,13,75,5.77,0
8636,NOR,2019,2019-10-13,1:00,1:00,@,JAX,6,6,Sun,W 13-6,,24,75,3.13,0
8637,NWE,2006,2006-10-22,1:02,1:02,@,BUF,7,6,Sun,W 28-6,,25,75,3.00,0
8638,NWE,2016,2017-01-01,1:00,1:00,@,MIA,17,16,Sun,W 35-14,,23,75,3.26,0
8639,NWE,2019,2019-12-08,4:25,4:25,,KAN,14,13,Sun,L 16-23,,29,75,2.59,1
8640,NYG,2000,2000-12-17,8:20,7:20,@,DAL,16,15,Sun,W 17-13,,30,75,2.50,1
8641,NYJ,2009,2009-11-29,1:02,1:02,,CAR,12,11,Sun,W 17-6,,25,75,3.00,0
8642,NYJ,2019,2019-12-22,1:00,1:00,,PIT,16,15,Sun,W 16-10,,25,75,3.00,0
8643,TEN,2002,2002-12-22,1:03,1:03,@,JAX,16,15,Sun,W 28-10,,18,75,4.17,0
8644,TEN,2007,2007-09-09,1:04,1:04,@,JAX,1,1,Sun,W 13-10,,17,75,4.41,0
8645,TEN,2009,2009-11-29,4:15,3:15,,ARI,12,11,Sun,W 20-17,,20,75,3.75,1
8646,PHI,2005,2005-12-24,4:05,2:05,@,ARI,16,15,Sat,L 21-27,,32,75,2.34,0
8647,PHI,2010,2010-10-24,1:02,12:02,@,TEN,7,7,Sun,L 19-37,,26,75,2.88,0
8648,PHI,2017,2017-10-23,8:30,8:30,,WAS,7,7,Mon,W 34-24,,18,75,4.17,0
8649,PHI,2017,2017-12-17,1:00,1:00,@,NYG,15,14,Sun,W 34-29,,23,75,3.26,1
8650,PIT,2008,2008-09-07,1:02,1:02,,HOU,1,1,Sun,W 38-17,,20,75,3.75,1
8651,PIT,2010,2010-09-26,1:03,1:03,@,TAM,3,3,Sun,W 38-13,,21,75,3.57,1
8652,PIT,2020,2020-10-18,1:00,1:00,,CLE,6,5,Sun,W 38-7,,22,75,3.41,0
8653,OAK,2010,2010-09-19,4:05,1:05,,STL,2,2,Sun,W 16-14,,21,75,3.57,0
8654,OAK,2010,2010-10-24,4:15,2:15,@,DEN,7,7,Sun,W 59-14,,17,75,4.41,0
8655,OAK,2011,2011-11-10,8:29,5:29,@,SDG,10,9,Thu,W 24-17,,15,75,5.00,0
8656,LAR,2017,2017-09-10,4:05,1:05,,IND,1,1,Sun,W 46-9,,24,75,3.13,1
8657,BAL,2001,2001-11-25,4:15,4:15,@,JAX,11,11,Sun,W 24-21,,19,75,3.95,2
8658,BAL,2008,2008-11-09,1:02,12:02,@,HOU,10,9,Sun,W 41-13,,16,75,4.69,0
8659,BAL,2017,2017-11-19,1:00,12:00,@,GNB,11,10,Sun,W 23-0,,25,75,3.00,0
8660,SDG,2007,2007-11-11,8:15,5:15,,IND,10,9,Sun,W 23-21,,26,75,2.88,0
8661,SEA,2005,2005-11-13,4:16,1:16,,STL,10,9,Sun,W 31-16,,21,75,3.57,0
8662,SEA,2011,2011-11-13,4:06,1:06,,BAL,10,9,Sun,W 22-17,,12,75,6.25,0
8663,SEA,2012,2012-09-30,1:00,12:00,@,STL,4,4,Sun,L 13-19,,27,75,2.78,0
8664,SFO,2004,2004-12-12,4:15,2:15,@,ARI,14,13,Sun,W 31-28,OT,25,75,3.00,3
8665,TAM,2005,2005-09-25,1:02,12:02,@,GNB,3,3,Sun,W 17-16,,25,75,3.00,0
8666,TAM,2009,2009-11-29,1:03,1:03,@,ATL,12,11,Sun,L 17-20,,26,75,2.88,0
8667,TAM,2013,2013-09-15,4:05,4:05,,NOR,2,2,Sun,L 14-16,,20,75,3.75,0
8668,TAM,2019,2019-11-10,1:00,1:00,,ARI,10,9,Sun,W 30-27,,18,75,4.17,0
8669,WAS,2000,2000-10-08,1:02,1:02,@,PHI,6,6,Sun,W 17-14,,18,75,4.17,0
8670,WAS,2007,2007-11-18,4:15,3:15,@,DAL,11,10,Sun,L 23-28,,25,75,3.00,0
8671,WAS,2011,2011-09-11,4:23,4:23,,NYG,1,1,Sun,W 28-14,,20,75,3.75,2
8672,WAS,2011,2012-01-01,1:02,1:02,@,PHI,17,16,Sun,L 10-34,,19,75,3.95,1
8673,ATL,2000,2000-09-24,1:02,1:02,,STL,4,4,Sun,L 20-41,,25,74,2.96,0
8674,ATL,2002,2002-10-06,1:03,1:03,,TAM,5,4,Sun,L 6-20,,26,74,2.85,0
8675,ATL,2015,2015-11-22,1:02,1:02,,IND,11,10,Sun,L 21-24,,27,74,2.74,0
8676,BUF,2006,2006-09-24,1:02,1:02,,NYJ,3,3,Sun,L 20-28,,24,74,3.08,2
8677,BUF,2014,2014-11-30,1:02,1:02,,CLE,13,12,Sun,W 26-10,,26,74,2.85,1
8678,BUF,2018,2018-10-14,1:00,12:00,@,HOU,6,6,Sun,L 13-20,,24,74,3.08,0
8679,BUF,2019,2019-09-29,1:00,1:00,,NWE,4,4,Sun,L 10-16,,23,74,3.22,1
8680,CAR,2009,2009-10-11,1:04,1:04,,WAS,5,4,Sun,W 20-17,,24,74,3.08,1
8681,CHI,2018,2018-09-17,8:15,7:15,,SEA,2,2,Mon,W 24-17,,22,74,3.36,0
8682,CHI,2021,2021-09-12,8:20,5:20,@,LAR,1,1,Sun,L 14-34,,23,74,3.22,1
8683,CIN,2019,2019-12-29,1:00,1:00,,CLE,17,16,Sun,W 33-23,,20,74,3.70,0
8684,CLE,2002,2002-11-24,1:02,12:02,@,NOR,12,11,Sun,W 24-15,,21,74,3.52,1
8685,CLE,2011,2011-12-18,4:15,2:15,@,ARI,15,14,Sun,L 17-20,OT,24,74,3.08,1
8686,CLE,2020,2020-12-20,8:20,8:20,@,NYG,15,14,Sun,W 20-6,,21,74,3.52,0
8687,IND,2000,2000-09-03,1:00,12:00,@,KAN,1,1,Sun,W 27-14,,24,74,3.08,0
8688,IND,2004,2004-09-26,4:15,3:15,,GNB,3,3,Sun,W 45-31,,19,74,3.89,0
8689,IND,2005,2005-12-11,1:01,1:01,@,JAX,14,13,Sun,W 26-18,,23,74,3.22,1
8690,ARI,2011,2011-09-11,4:15,1:15,,CAR,1,1,Sun,W 28-21,,27,74,2.74,1
8691,ARI,2015,2015-12-20,8:31,8:31,@,PHI,15,14,Sun,W 40-17,,20,74,3.70,0
8692,DAL,2011,2011-09-18,4:05,1:05,@,SFO,2,2,Sun,W 27-24,OT,24,74,3.08,1
8693,DEN,2005,2005-09-26,9:07,7:07,,KAN,3,3,Mon,W 30-10,,22,74,3.36,0
8694,DEN,2009,2009-10-04,4:15,2:15,,DAL,4,4,Sun,W 17-10,,25,74,2.96,1
8695,DEN,2014,2014-12-07,4:05,2:05,,BUF,14,13,Sun,W 24-17,,16,74,4.63,1
8696,DET,2002,2002-10-27,1:02,1:02,@,BUF,8,7,Sun,L 17-24,,24,74,3.08,2
8697,DET,2010,2011-01-02,1:03,1:03,,MIN,17,16,Sun,W 20-13,,24,74,3.08,0
8698,GNB,2000,2000-10-08,1:01,1:01,@,DET,6,6,Sun,L 24-31,,24,74,3.08,0
8699,GNB,2002,2002-12-01,1:02,12:02,,CHI,13,12,Sun,W 30-20,,17,74,4.35,0
8700,GNB,2008,2008-12-22,8:40,7:40,@,CHI,16,15,Mon,L 17-20,OT,26,74,2.85,1
8701,GNB,2021,2021-10-28,8:20,6:20,@,ARI,8,8,Thu,W 24-21,,20,74,3.70,3
8702,HOU,2009,2010-01-03,1:02,12:02,,NWE,17,16,Sun,W 34-27,,19,74,3.89,2
8703,HOU,2012,2012-11-04,1:02,12:02,,BUF,9,8,Sun,W 21-9,,15,74,4.93,0
8704,HOU,2014,2014-12-07,1:03,1:03,@,JAX,14,13,Sun,W 27-13,,22,74,3.36,0
8705,HOU,2015,2015-11-16,8:30,8:30,@,CIN,10,9,Mon,W 10-6,,20,74,3.70,0
8706,HOU,2019,2019-11-03,9:30,2:30,@,JAX,9,9,Sun,W 26-3,,15,74,4.93,0
8707,JAX,2019,2019-12-01,1:00,1:00,,TAM,13,12,Sun,L 11-28,,31,74,2.39,2
8708,KAN,2005,2005-11-27,1:00,12:00,,NWE,12,11,Sun,W 26-16,,18,74,4.11,1
8709,MIA,2007,2007-10-07,1:02,12:02,@,HOU,5,5,Sun,L 19-22,,28,74,2.64,1
8710,MIN,2001,2001-10-21,3:15,3:15,,GNB,6,6,Sun,W 35-13,,15,74,4.93,0
8711,MIN,2003,2003-11-23,1:00,12:00,,DET,12,11,Sun,W 24-14,,19,74,3.89,0
8712,MIN,2008,2008-11-09,1:05,12:05,,GNB,10,9,Sun,W 28-27,,18,74,4.11,1
8713,NOR,2016,2016-10-30,1:03,12:03,,SEA,8,7,Sun,W 25-20,,17,74,4.35,1
8714,NOR,2020,2021-01-03,4:25,4:25,@,CAR,17,16,Sun,W 33-7,,20,74,3.70,1
8715,NWE,2002,2002-09-09,9:12,9:12,,PIT,1,1,Mon,W 30-14,,24,74,3.08,1
8716,NWE,2017,2017-10-15,1:00,1:00,@,NYJ,6,6,Sun,W 24-17,,24,74,3.08,0
8717,NWE,2018,2018-11-25,1:00,1:00,@,NYJ,12,11,Sun,W 27-13,,15,74,4.93,0
8718,NWE,2021,2021-09-12,4:25,4:25,,MIA,1,1,Sun,L 16-17,,23,74,3.22,1
8719,NYG,2001,2001-09-30,1:06,1:06,,NOR,3,3,Sun,W 21-13,,22,74,3.36,0
8720,NYG,2008,2008-10-05,1:03,1:03,,SEA,5,4,Sun,W 44-6,,22,74,3.36,0
8721,NYG,2010,2010-12-05,1:02,1:02,,WAS,13,12,Sun,W 31-7,,16,74,4.63,0
8722,NYG,2011,2011-09-11,4:23,4:23,@,WAS,1,1,Sun,L 14-28,,26,74,2.85,1
8723,NYG,2016,2016-10-23,9:31,2:31,@,LAR,7,7,Sun,W 17-10,,20,74,3.70,0
8724,NYG,2017,2017-12-24,4:25,2:25,@,ARI,16,15,Sun,L 0-23,,27,74,2.74,0
8725,NYJ,2014,2014-12-01,8:30,8:30,,MIA,13,12,Mon,L 13-16,,18,74,4.11,1
8726,NYJ,2015,2015-12-06,1:03,1:03,@,NYG,13,12,Sun,W 23-20,OT,24,74,3.08,0
8727,NYJ,2019,2019-10-21,8:15,8:15,,NWE,7,6,Mon,L 0-33,,34,74,2.18,3
8728,TEN,2000,2000-11-05,1:03,12:03,,PIT,10,9,Sun,W 9-7,,20,74,3.70,0
8729,TEN,2005,2005-11-27,1:03,12:03,,SFO,12,11,Sun,W 33-22,,22,74,3.36,1
8730,TEN,2021,2022-01-02,1:00,12:00,,MIA,17,16,Sun,W 34-3,,16,74,4.63,0
8731,PHI,2002,2002-11-03,1:05,12:05,@,CHI,9,8,Sun,W 19-13,,24,74,3.08,1
8732,PHI,2010,2010-10-10,8:30,5:30,@,SFO,5,5,Sun,W 27-24,,22,74,3.36,0
8733,PHI,2013,2013-09-09,7:10,7:10,@,WAS,1,1,Mon,W 33-27,,18,74,4.11,1
8734,PHI,2013,2013-10-20,1:02,1:02,,DAL,7,7,Sun,L 3-17,,26,74,2.85,1
8735,PHI,2016,2016-11-28,8:30,8:30,,GNB,12,11,Mon,L 13-27,,28,74,2.64,1
8736,PHI,2018,2018-09-06,8:20,8:20,,ATL,1,1,Thu,W 18-12,,18,74,4.11,1
8737,PHI,2019,2019-11-17,4:25,4:25,,NWE,11,10,Sun,L 10-17,,22,74,3.36,0
8738,PIT,2001,2001-11-11,1:03,1:03,@,CLE,9,8,Sun,W 15-12,OT,23,74,3.22,0
8739,PIT,2001,2001-12-23,1:01,1:01,,DET,15,14,Sun,W 47-14,,18,74,4.11,0
8740,PIT,2002,2002-12-23,9:05,9:05,@,TAM,16,15,Mon,W 17-7,,14,74,5.29,0
8741,PIT,2007,2007-12-02,8:24,8:24,,CIN,13,12,Sun,W 24-10,,23,74,3.22,1
8742,PIT,2010,2010-11-28,1:02,1:02,@,BUF,12,11,Sun,W 19-16,OT,17,74,4.35,0
8743,PIT,2010,2010-12-23,8:29,8:29,,CAR,16,15,Thu,W 27-3,,22,74,3.36,0
8744,PIT,2013,2013-11-28,8:31,8:31,@,BAL,13,12,Thu,L 20-22,,25,74,2.96,0
8745,PIT,2018,2018-10-28,1:00,1:00,,CLE,8,7,Sun,W 33-18,,21,74,3.52,0
8746,OAK,2015,2015-11-01,4:05,1:05,,NYJ,8,7,Sun,W 34-20,,21,74,3.52,0
8747,STL,2012,2012-11-25,4:25,2:25,@,ARI,12,11,Sun,W 31-17,,23,74,3.22,2
8748,LAR,2019,2019-11-17,8:20,5:20,,CHI,11,10,Sun,W 17-7,,24,74,3.08,0
8749,LAR,2019,2019-12-01,4:05,2:05,@,ARI,13,12,Sun,W 34-7,,21,74,3.52,1
8750,BAL,2002,2002-09-15,1:02,1:02,,TAM,2,2,Sun,L 0-25,,30,74,2.47,0
8751,BAL,2011,2011-09-18,1:02,12:02,@,TEN,2,2,Sun,L 13-26,,29,74,2.55,1
8752,BAL,2011,2011-11-24,8:29,8:29,,SFO,12,11,Thu,W 16-6,,21,74,3.52,0
8753,BAL,2019,2019-11-03,8:20,8:20,,NWE,9,8,Sun,W 37-20,,17,74,4.35,1
8754,SDG,2004,2004-12-05,4:05,1:05,,DEN,13,12,Sun,W 20-17,,24,74,3.08,2
8755,SDG,2012,2012-11-11,1:03,1:03,@,TAM,10,9,Sun,L 24-34,,22,74,3.36,0
8756,SDG,2013,2013-10-14,8:40,5:40,,IND,6,6,Mon,W 19-9,,17,74,4.35,0
8757,SEA,2004,2004-09-12,1:06,12:06,@,NOR,1,1,Sun,W 21-7,,19,74,3.89,0
8758,SEA,2004,2004-11-07,4:05,1:05,@,SFO,9,8,Sun,W 42-27,,21,74,3.52,1
8759,SFO,2008,2008-11-23,1:03,12:03,@,DAL,12,11,Sun,L 22-35,,29,74,2.55,0
8760,TAM,2002,2002-09-29,4:05,4:05,@,CIN,4,4,Sun,W 35-7,,29,74,2.55,0
8761,TAM,2003,2003-10-06,9:15,9:15,,IND,5,4,Mon,L 35-38,OT,22,74,3.36,3
8762,WAS,2014,2014-10-12,4:25,1:25,@,ARI,6,6,Sun,L 20-30,,23,74,3.22,0
8763,WAS,2015,2015-09-13,1:02,1:02,,MIA,1,1,Sun,L 10-17,,18,74,4.11,0
8764,ATL,2006,2006-10-29,1:02,1:02,@,CIN,8,7,Sun,W 29-27,,18,73,4.06,1
8765,ATL,2009,2009-11-29,1:03,1:03,,TAM,12,11,Sun,W 20-17,,26,73,2.81,0
8766,BUF,2002,2002-09-08,1:04,1:04,,NYJ,1,1,Sun,L 31-37,OT,14,73,5.21,0
8767,BUF,2004,2004-09-19,4:15,1:15,@,OAK,2,2,Sun,L 10-13,,26,73,2.81,0
8768,BUF,2005,2005-12-04,1:03,1:03,@,MIA,13,12,Sun,L 23-24,,22,73,3.32,1
8769,BUF,2009,2009-09-14,7:10,7:10,@,NWE,1,1,Mon,L 24-25,,23,73,3.17,1
8770,CAR,2002,2002-09-15,1:04,1:04,,DET,2,2,Sun,W 31-7,,22,73,3.32,1
8771,CAR,2002,2002-09-22,1:00,12:00,@,MIN,3,3,Sun,W 21-14,,18,73,4.06,1
8772,CAR,2021,2022-01-02,1:00,12:00,@,NOR,17,16,Sun,L 10-18,,28,73,2.61,0
8773,CHI,2002,2002-09-22,1:05,12:05,,NOR,3,3,Sun,L 23-29,,24,73,3.04,1
8774,CHI,2011,2011-11-27,4:05,1:05,@,OAK,12,11,Sun,L 20-25,,27,73,2.70,1
8775,CIN,2001,2001-12-30,1:02,1:02,,PIT,16,15,Sun,W 26-23,OT,28,73,2.61,0
8776,CLE,2004,2004-10-03,1:02,1:02,,WAS,4,4,Sun,W 17-13,,25,73,2.92,1
8777,CLE,2021,2021-09-12,4:25,3:25,@,KAN,1,1,Sun,L 29-33,,23,73,3.17,1
8778,IND,2011,2011-12-04,1:02,1:02,@,NWE,13,12,Sun,L 24-31,,24,73,3.04,2
8779,ARI,2007,2007-10-21,1:02,1:02,@,WAS,7,7,Sun,L 19-21,,28,73,2.61,2
8780,ARI,2008,2008-10-12,4:15,1:15,,DAL,6,6,Sun,W 30-24,OT,22,73,3.32,0
8781,ARI,2020,2020-11-15,4:05,2:05,,BUF,10,9,Sun,W 32-30,,18,73,4.06,0
8782,ARI,2021,2021-10-17,4:05,4:05,@,CLE,6,6,Sun,W 37-14,,19,73,3.84,0
8783,DAL,2009,2009-09-28,8:40,7:40,,CAR,3,3,Mon,W 21-7,,16,73,4.56,0
8784,DAL,2009,2009-12-13,4:15,3:15,,SDG,14,13,Sun,L 17-20,,31,73,2.35,1
8785,DAL,2015,2015-12-07,8:31,8:31,@,WAS,13,12,Mon,W 19-16,,26,73,2.81,0
8786,DAL,2015,2015-12-19,8:26,7:26,,NYJ,15,14,Sat,L 16-19,,26,73,2.81,1
8787,DAL,2021,2021-10-10,4:25,3:25,,NYG,5,5,Sun,W 44-20,,25,73,2.92,1
8788,DEN,2009,2009-10-19,8:40,5:40,@,SDG,6,6,Mon,W 34-23,,21,73,3.48,0
8789,DEN,2015,2015-09-13,4:25,2:25,,BAL,1,1,Sun,W 19-13,,23,73,3.17,0
8790,DET,2007,2007-11-11,4:15,2:15,@,ARI,10,9,Sun,L 21-31,,28,73,2.61,0
8791,DET,2012,2012-12-22,8:40,8:40,,ATL,16,15,Sat,L 18-31,,22,73,3.32,0
8792,DET,2014,2014-10-19,1:02,1:02,,NOR,7,7,Sun,W 24-23,,21,73,3.48,0
8793,GNB,2003,2003-11-23,1:02,12:02,,SFO,12,11,Sun,W 20-10,,21,73,3.48,0
8794,GNB,2007,2007-09-23,1:02,12:02,,SDG,3,3,Sun,W 31-24,,28,73,2.61,0
8795,GNB,2008,2008-10-19,4:15,3:15,,IND,7,7,Sun,W 34-14,,23,73,3.17,2
8796,GNB,2009,2009-11-26,12:35,12:35,@,DET,12,11,Thu,W 34-12,,23,73,3.17,0
8797,GNB,2011,2012-01-01,1:02,12:02,,DET,17,16,Sun,W 45-41,,15,73,4.87,0
8798,HOU,2005,2005-12-04,1:02,1:02,@,BAL,13,12,Sun,L 15-16,,23,73,3.17,1
8799,HOU,2016,2016-09-11,1:05,12:05,,CHI,1,1,Sun,W 23-14,,20,73,3.65,1
8800,HOU,2019,2019-09-22,4:25,1:25,@,LAC,3,3,Sun,W 27-20,,18,73,4.06,0
8801,JAX,2001,2001-11-11,1:03,1:03,,CIN,9,8,Sun,W 30-13,,23,73,3.17,1
8802,JAX,2003,2003-09-21,1:00,12:00,@,IND,3,3,Sun,L 13-23,,30,73,2.43,0
8803,JAX,2005,2005-10-16,1:02,1:02,@,PIT,6,6,Sun,W 23-17,OT,30,73,2.43,0
8804,KAN,2010,2010-09-19,1:02,1:02,@,CLE,2,2,Sun,W 16-14,,26,73,2.81,1
8805,KAN,2013,2013-10-20,4:26,3:26,,HOU,7,7,Sun,W 17-16,,24,73,3.04,0
8806,MIA,2003,2003-12-21,1:02,1:02,@,BUF,16,15,Sun,W 20-3,,28,73,2.61,0
8807,MIA,2021,2021-11-07,1:00,1:00,,HOU,9,9,Sun,W 17-9,,18,73,4.06,0
8808,MIN,2007,2007-12-09,4:05,1:05,@,SFO,14,13,Sun,W 27-7,,20,73,3.65,0
8809,MIN,2019,2019-09-08,1:00,3:00,,ATL,1,1,Sun,W 28-12,,17,73,4.29,0
8810,NOR,2011,2011-11-28,8:40,7:40,,NYG,12,11,Mon,W 49-24,,22,73,3.32,1
8811,NWE,2011,2011-11-27,4:15,4:15,@,PHI,12,11,Sun,W 38-20,,17,73,4.29,1
8812,NYJ,2001,2001-12-02,1:02,1:02,,NWE,12,11,Sun,L 16-17,,23,73,3.17,2
8813,NYJ,2002,2002-11-03,4:05,1:05,@,SDG,9,8,Sun,W 44-13,,14,73,5.21,1
8814,NYJ,2013,2013-10-13,1:03,1:03,,PIT,6,6,Sun,L 6-19,,26,73,2.81,0
8815,NYJ,2019,2019-12-29,1:00,1:00,@,BUF,17,16,Sun,W 13-6,,20,73,3.65,0
8816,TEN,2008,2008-12-21,1:02,12:02,,PIT,16,15,Sun,W 31-14,,25,73,2.92,0
8817,TEN,2017,2017-11-05,1:00,12:00,,BAL,9,8,Sun,W 23-20,,22,73,3.32,0
8818,PHI,2019,2019-12-09,8:15,8:15,,NYG,14,13,Mon,W 23-17,OT,20,73,3.65,0
8819,PIT,2011,2011-10-23,4:05,1:05,@,ARI,7,7,Sun,W 32-20,,19,73,3.84,1
8820,PIT,2019,2019-09-30,8:15,8:15,,CIN,4,4,Mon,W 27-3,,19,73,3.84,0
8821,PIT,2020,2020-11-22,1:00,1:00,@,JAX,11,10,Sun,W 27-3,,17,73,4.29,0
8822,OAK,2005,2005-09-08,9:07,9:07,@,NWE,1,1,Thu,L 20-30,,31,73,2.35,2
8823,OAK,2016,2016-12-18,4:25,1:25,@,SDG,15,14,Sun,W 19-16,,22,73,3.32,0
8824,STL,2000,2000-12-24,1:02,12:02,@,NOR,17,16,Sun,W 26-21,,15,73,4.87,0
8825,STL,2003,2003-10-13,9:00,8:00,,ATL,6,5,Mon,W 36-0,,21,73,3.48,0
8826,BAL,2010,2010-11-07,1:02,1:02,,MIA,9,8,Sun,W 26-10,,17,73,4.29,1
8827,BAL,2013,2013-11-03,4:25,4:25,@,CLE,9,8,Sun,L 18-24,,29,73,2.52,0
8828,BAL,2021,2022-01-02,4:25,4:25,,LAR,17,16,Sun,L 19-20,,20,73,3.65,1
8829,SDG,2000,2000-12-03,4:05,1:05,,SFO,14,13,Sun,L 17-45,,28,73,2.61,2
8830,SEA,2006,2006-09-24,4:16,1:16,,NYG,3,3,Sun,W 42-30,,15,73,4.87,0
8831,TAM,2020,2020-12-26,1:00,1:00,@,DET,16,15,Sat,W 47-7,,15,73,4.87,0
8832,WAS,2018,2018-10-21,4:25,4:25,,DAL,7,6,Sun,W 20-17,,22,73,3.32,1
8833,ATL,2010,2010-12-27,8:40,8:40,,NOR,16,15,Mon,L 14-17,,24,72,3.00,1
8834,ATL,2016,2016-10-16,4:26,1:26,@,SEA,6,6,Sun,L 24-26,,27,72,2.67,3
8835,BUF,2008,2008-10-19,1:02,1:02,,SDG,7,6,Sun,W 23-14,,17,72,4.24,0
8836,BUF,2016,2016-10-30,1:02,1:02,,NWE,8,8,Sun,L 25-41,,23,72,3.13,1
8837,CAR,2005,2005-10-09,4:15,1:15,@,ARI,5,5,Sun,W 24-20,,27,72,2.67,0
8838,CHI,2004,2004-11-14,1:03,12:03,@,TEN,10,9,Sun,W 19-17,OT,24,72,3.00,0
8839,CHI,2012,2012-12-30,1:03,1:03,@,DET,17,16,Sun,W 26-24,,20,72,3.60,0
