Rk,Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,Att,Yds,Y/A,TD
8594,CHI,2002,2002/11/24,1:03,12:03,,DET,12,11,Sun,W 20-17,OT,25,75,3,0
8595,CHI,2007,2007/9/23,8:24,7:24,,DAL,3,3,Sun,L 10-34,,23,75,3.26,1
8596,CLE,2002,2002/9/15,1:03,1:03,,CIN,2,2,Sun,W 20-7,,27,75,2.78,0
8597,CLE,2005,2005/9/25,12:03,12:03,@,IND,3,3,Sun,L 6-13,,23,75,3.26,0
8598,CLE,2020,2020/10/18,1:00,1:00,@,PIT,6,6,Sun,L 7-38,,22,75,3.41,0
8599,IND,2007,2007/11/11,8:15,5:15,@,SDG,10,9,Sun,L 21-23,,26,75,2.88,0
8600,IND,2015,2015/10/25,1:03,1:03,,NOR,7,7,Sun,L 21-27,,13,75,5.77,0
8601,IND,2017,2017/9/10,4:05,1:05,@,LAR,1,1,Sun,L 9-46,,24,75,3.13,1
8602,IND,2018,2018/9/9,1:00,1:00,,CIN,1,1,Sun,L 23-34,,22,75,3.41,0
8603,ARI,2001,2001/10/28,3:05,3:05,@,DAL,7,6,Sun,L 3-17,,22,75,3.41,0
8604,ARI,2001,2001/12/23,4:06,2:06,,DAL,15,14,Sun,W 17-10,,20,75,3.75,1
8605,ARI,2004,2004/12/12,4:15,2:15,,SFO,14,13,Sun,L 28-31,OT,25,75,3,3
8606,ARI,2005,2005/12/24,4:05,2:05,,PHI,16,15,Sat,W 27-21,,32,75,2.34,0
8607,ARI,2009,2009/11/29,4:15,3:15,@,TEN,12,11,Sun,L 17-20,,20,75,3.75,1
8608,ARI,2019,2019/11/10,1:00,1:00,@,TAM,10,10,Sun,L 27-30,,18,75,4.17,0
8609,DAL,2000,2000/12/17,8:20,7:20,,NYG,16,15,Sun,L 13-17,,30,75,2.5,1
8610,DAL,2007,2007/11/18,4:15,3:15,,WAS,11,10,Sun,W 28-23,,25,75,3,0
8611,DAL,2011,2011/12/4,4:15,2:15,@,ARI,13,12,Sun,L 13-19,OT,20,75,3.75,0
8612,DAL,2019,2019/11/17,1:00,1:00,@,DET,11,10,Sun,W 35-27,,24,75,3.13,1
8613,DEN,2009,2009/9/13,1:02,1:02,@,CIN,1,1,Sun,W 12-7,,20,75,3.75,0
8614,DEN,2010,2010/10/24,4:15,2:15,,OAK,7,7,Sun,L 14-59,,17,75,4.41,0
8615,DEN,2018,2018/11/4,4:05,2:05,,HOU,9,9,Sun,L 17-19,,20,75,3.75,1
8616,DET,2005,2005/11/24,12:40,12:40,,ATL,12,11,Thu,L 7-27,,13,75,5.77,0
8617,DET,2010,2010/11/21,1:02,12:02,@,DAL,11,10,Sun,L 19-35,,20,75,3.75,0
8618,GNB,2001,2001/9/30,1:03,1:03,@,CAR,3,3,Sun,W 28-7,,31,75,2.42,0
8619,GNB,2005,2005/9/25,1:02,12:02,,TAM,3,3,Sun,L 16-17,,25,75,3,0
8620,GNB,2017,2017/11/19,1:00,12:00,,BAL,11,10,Sun,L 0-23,,25,75,3,0
8621,HOU,2003,2003/9/14,1:02,12:02,@,NOR,2,2,Sun,L 10-31,,24,75,3.13,1
8622,HOU,2008,2008/9/7,1:02,1:02,@,PIT,1,1,Sun,L 17-38,,20,75,3.75,1
8623,HOU,2008,2008/11/9,1:02,12:02,,BAL,10,9,Sun,L 13-41,,16,75,4.69,0
8624,HOU,2021,2021/12/19,1:00,1:00,@,JAX,15,14,Sun,W 30-16,,26,75,2.88,0
8625,JAX,2001,2001/11/25,4:15,4:15,,BAL,11,10,Sun,L 21-24,,19,75,3.95,2
8626,JAX,2002,2002/12/22,1:03,1:03,,TEN,16,15,Sun,L 10-28,,18,75,4.17,0
8627,JAX,2003,2003/9/7,1:04,1:04,@,CAR,1,1,Sun,L 23-24,,28,75,2.68,1
8628,JAX,2007,2007/9/9,1:04,1:04,,TEN,1,1,Sun,L 10-13,,17,75,4.41,0
8629,JAX,2019,2019/10/13,1:00,1:00,,NOR,6,6,Sun,L 6-13,,24,75,3.13,0
8630,JAX,2020,2020/10/11,1:00,12:00,@,HOU,5,5,Sun,L 14-30,,20,75,3.75,0
8631,JAX,2021,2021/9/19,1:00,1:00,,DEN,2,2,Sun,L 13-23,,16,75,4.69,0
8632,KAN,2015,2015/9/28,8:30,7:30,@,GNB,3,3,Mon,L 28-38,,18,75,4.17,3
8633,KAN,2019,2019/12/8,4:25,4:25,@,NWE,14,13,Sun,W 23-16,,29,75,2.59,1
8634,MIA,2008,2008/11/2,4:05,2:05,@,DEN,9,8,Sun,W 26-17,,29,75,2.59,1
8635,MIA,2016,2017/1/1,1:00,1:00,,NWE,17,16,Sun,L 14-35,,23,75,3.26,0
8636,MIN,2013,2013/10/13,1:05,12:05,,CAR,6,5,Sun,L 10-35,,13,75,5.77,0
8637,NOR,2013,2013/9/15,4:05,4:05,@,TAM,2,2,Sun,W 16-14,,20,75,3.75,0
8638,NOR,2014,2014/11/16,1:02,12:02,,CIN,11,10,Sun,L 10-27,,26,75,2.88,0
8639,NWE,2007,2007/10/14,4:17,3:17,@,DAL,6,6,Sun,W 48-27,,29,75,2.59,1
8640,NWE,2014,2014/9/29,8:31,7:31,@,KAN,4,4,Mon,L 14-41,,16,75,4.69,0
8641,NYG,2004,2004/10/24,1:03,1:03,,DET,7,6,Sun,L 13-28,,26,75,2.88,0
8642,NYG,2007,2007/11/25,1:03,1:03,,MIN,12,11,Sun,L 17-41,,19,75,3.95,1
8643,NYG,2011,2011/9/11,4:23,4:23,@,WAS,1,1,Sun,L 14-28,,20,75,3.75,2
8644,NYG,2017,2017/12/17,1:00,1:00,,PHI,15,14,Sun,L 29-34,,23,75,3.26,1
8645,NYG,2020,2020/9/20,1:00,12:00,@,CHI,2,2,Sun,L 13-17,,18,75,4.17,1
8646,TEN,2010,2010/10/24,1:02,12:02,,PHI,7,7,Sun,W 37-19,,26,75,2.88,0
8647,PHI,2000,2000/10/8,1:02,1:02,,WAS,6,6,Sun,L 14-17,,18,75,4.17,0
8648,PHI,2011,2012/1/1,1:02,1:02,,WAS,17,16,Sun,W 34-10,,19,75,3.95,1
8649,PHI,2014,2014/12/14,8:35,8:35,,DAL,15,14,Sun,L 27-38,,21,75,3.57,3
8650,PIT,2012,2012/9/9,8:31,6:31,@,DEN,1,1,Sun,L 19-31,,26,75,2.88,0
8651,PIT,2017,2017/10/29,8:30,8:30,@,DET,8,8,Sun,W 20-15,,29,75,2.59,1
8652,PIT,2018,2018/11/25,4:25,2:25,@,DEN,12,11,Sun,L 17-24,,16,75,4.69,0
8653,PIT,2019,2019/12/22,1:00,1:00,@,NYJ,16,15,Sun,L 10-16,,25,75,3,0
8654,PIT,2021,2021/9/12,1:00,1:00,@,BUF,1,1,Sun,W 23-16,,21,75,3.57,0
8655,STL,2005,2005/11/13,4:16,1:16,@,SEA,10,9,Sun,L 16-31,,21,75,3.57,0
8656,STL,2007,2007/12/30,4:15,2:15,@,ARI,17,16,Sun,L 19-48,,24,75,3.13,0
8657,STL,2010,2010/9/19,4:05,1:05,@,OAK,2,2,Sun,L 14-16,,21,75,3.57,0
8658,STL,2012,2012/9/30,1:00,12:00,,SEA,4,4,Sun,W 19-13,,27,75,2.78,0
8659,BAL,2011,2011/11/13,4:06,1:06,@,SEA,10,9,Sun,L 17-22,,12,75,6.25,0
8660,BAL,2013,2013/9/22,1:03,1:03,,HOU,3,3,Sun,W 30-9,,31,75,2.42,1
8661,SDG,2011,2011/11/10,8:29,5:29,,OAK,10,9,Thu,L 17-24,,15,75,5,0
8662,SEA,2017,2017/11/9,8:25,6:25,@,ARI,10,9,Thu,W 22-16,,23,75,3.26,0
8663,SEA,2018,2018/11/25,1:00,1:00,@,CAR,12,11,Sun,W 30-27,,28,75,2.68,1
8664,SEA,2021,2021/11/14,4:25,3:25,@,GNB,10,9,Sun,L 0-17,,16,75,4.69,0
8665,SFO,2003,2003/9/21,4:15,1:15,,CLE,3,3,Sun,L 12-13,,24,75,3.13,0
8666,TAM,2010,2010/9/26,1:03,1:03,,PIT,3,3,Sun,L 13-38,,21,75,3.57,1
8667,TAM,2012,2012/9/23,1:05,12:05,@,DAL,3,3,Sun,L 10-16,,25,75,3,0
8668,TAM,2013,2013/12/29,4:25,3:25,@,NOR,17,16,Sun,L 17-42,,18,75,4.17,0
8669,TAM,2014,2014/11/30,1:02,1:02,,CIN,13,12,Sun,L 13-14,,25,75,3,1
8670,TAM,2019,2019/12/8,1:00,1:00,,IND,14,13,Sun,W 38-35,,28,75,2.68,1
8671,TAM,2020,2020/11/29,4:25,4:25,,KAN,12,12,Sun,L 24-27,,13,75,5.77,0
8672,WAS,2017,2017/10/23,8:30,8:30,@,PHI,7,6,Mon,L 24-34,,18,75,4.17,0
8673,ATL,2018,2018/9/6,8:20,8:20,@,PHI,1,1,Thu,L 12-18,,18,74,4.11,1
8674,BUF,2002,2002/10/27,1:02,1:02,,DET,8,8,Sun,W 24-17,,24,74,3.08,2
8675,BUF,2010,2010/11/28,1:02,1:02,,PIT,12,11,Sun,L 16-19,OT,17,74,4.35,0
8676,BUF,2012,2012/11/4,1:02,12:02,@,HOU,9,8,Sun,L 9-21,,15,74,4.93,0
8677,BUF,2014,2014/12/7,4:05,2:05,@,DEN,14,13,Sun,L 17-24,,16,74,4.63,1
8678,CAR,2010,2010/12/23,8:29,8:29,@,PIT,16,15,Thu,L 3-27,,22,74,3.36,0
8679,CAR,2011,2011/9/11,4:15,1:15,@,ARI,1,1,Sun,L 21-28,,27,74,2.74,1
8680,CAR,2020,2021/1/3,4:25,4:25,,NOR,17,16,Sun,L 7-33,,20,74,3.7,1
8681,CHI,2002,2002/11/3,1:05,12:05,,PHI,9,8,Sun,L 13-19,,24,74,3.08,1
8682,CHI,2002,2002/12/1,1:02,12:02,@,GNB,13,12,Sun,L 20-30,,17,74,4.35,0
8683,CHI,2008,2008/12/22,8:40,7:40,,GNB,16,15,Mon,W 20-17,OT,26,74,2.85,1
8684,CHI,2019,2019/11/17,8:20,5:20,@,LAR,11,10,Sun,L 7-17,,24,74,3.08,0
8685,CIN,2002,2002/9/29,4:05,4:05,,TAM,4,4,Sun,L 7-35,,29,74,2.55,0
8686,CIN,2007,2007/12/2,8:24,8:24,@,PIT,13,12,Sun,L 10-24,,23,74,3.22,1
8687,CIN,2015,2015/11/16,8:30,8:30,,HOU,10,9,Mon,L 6-10,,20,74,3.7,0
8688,CLE,2001,2001/11/11,1:03,1:03,,PIT,9,8,Sun,L 12-15,OT,23,74,3.22,0
8689,CLE,2014,2014/11/30,1:02,1:02,@,BUF,13,12,Sun,L 10-26,,26,74,2.85,1
8690,CLE,2018,2018/10/28,1:00,1:00,@,PIT,8,8,Sun,L 18-33,,21,74,3.52,0
8691,CLE,2019,2019/12/29,1:00,1:00,@,CIN,17,16,Sun,L 23-33,,20,74,3.7,0
8692,IND,2003,2003/10/6,9:15,9:15,@,TAM,5,5,Mon,W 38-35,OT,22,74,3.36,3
8693,IND,2013,2013/10/14,8:40,5:40,@,SDG,6,6,Mon,L 9-19,,17,74,4.35,0
8694,IND,2015,2015/11/22,1:02,1:02,@,ATL,11,10,Sun,W 24-21,,27,74,2.74,0
8695,ARI,2011,2011/12/18,4:15,2:15,,CLE,15,14,Sun,W 20-17,OT,24,74,3.08,1
8696,ARI,2012,2012/11/25,4:25,2:25,,STL,12,11,Sun,L 17-31,,23,74,3.22,2
8697,ARI,2014,2014/10/12,4:25,1:25,,WAS,6,5,Sun,W 30-20,,23,74,3.22,0
8698,ARI,2017,2017/12/24,4:25,2:25,,NYG,16,15,Sun,W 23-0,,27,74,2.74,0
8699,ARI,2019,2019/12/1,4:05,2:05,,LAR,13,12,Sun,L 7-34,,21,74,3.52,1
8700,ARI,2021,2021/10/28,8:20,6:20,,GNB,8,8,Thu,L 21-24,,20,74,3.7,3
8701,DAL,2008,2008/11/23,1:03,12:03,,SFO,12,11,Sun,W 35-22,,29,74,2.55,0
8702,DAL,2009,2009/10/4,4:15,2:15,@,DEN,4,4,Sun,L 10-17,,25,74,2.96,1
8703,DAL,2013,2013/10/20,1:02,1:02,@,PHI,7,7,Sun,W 17-3,,26,74,2.85,1
8704,DEN,2004,2004/12/5,4:05,1:05,@,SDG,13,12,Sun,L 17-20,,24,74,3.08,2
8705,DET,2000,2000/10/8,1:01,1:01,,GNB,6,6,Sun,W 31-24,,24,74,3.08,0
8706,DET,2001,2001/12/23,1:01,1:01,@,PIT,15,14,Sun,L 14-47,,18,74,4.11,0
8707,DET,2003,2003/11/23,1:00,12:00,@,MIN,12,11,Sun,L 14-24,,19,74,3.89,0
8708,GNB,2001,2001/10/21,3:15,3:15,@,MIN,6,6,Sun,L 13-35,,15,74,4.93,0
8709,GNB,2004,2004/9/26,4:15,3:15,@,IND,3,3,Sun,L 31-45,,19,74,3.89,0
8710,GNB,2008,2008/11/9,1:05,12:05,@,MIN,10,9,Sun,L 27-28,,18,74,4.11,1
8711,GNB,2016,2016/11/28,8:30,8:30,@,PHI,12,11,Mon,W 27-13,,28,74,2.64,1
8712,HOU,2007,2007/10/7,1:02,12:02,,MIA,5,5,Sun,W 22-19,,28,74,2.64,1
8713,HOU,2018,2018/10/14,1:00,12:00,,BUF,6,6,Sun,W 20-13,,24,74,3.08,0
8714,JAX,2005,2005/12/11,1:01,1:01,,IND,14,13,Sun,L 18-26,,23,74,3.22,1
8715,JAX,2014,2014/12/7,1:03,1:03,,HOU,14,13,Sun,L 13-27,,22,74,3.36,0
8716,JAX,2019,2019/11/3,9:30,2:30,,HOU,9,9,Sun,L 3-26,,15,74,4.93,0
8717,KAN,2000,2000/9/3,1:00,12:00,,IND,1,1,Sun,L 14-27,,24,74,3.08,0
8718,KAN,2005,2005/9/26,9:07,7:07,@,DEN,3,3,Mon,L 10-30,,22,74,3.36,0
8719,MIA,2014,2014/12/1,8:30,8:30,@,NYJ,13,12,Mon,W 16-13,,18,74,4.11,1
8720,MIA,2015,2015/9/13,1:02,1:02,@,WAS,1,1,Sun,W 17-10,,18,74,4.11,0
8721,MIA,2021,2021/9/12,4:25,4:25,@,NWE,1,1,Sun,W 17-16,,23,74,3.22,1
8722,MIA,2021,2022/1/2,1:00,12:00,@,TEN,17,16,Sun,L 3-34,,16,74,4.63,0
8723,MIN,2010,2011/1/2,1:03,1:03,@,DET,17,16,Sun,L 13-20,,24,74,3.08,0
8724,NOR,2001,2001/9/30,1:06,1:06,@,NYG,3,2,Sun,L 13-21,,22,74,3.36,0
8725,NOR,2002,2002/11/24,1:02,12:02,,CLE,12,11,Sun,L 15-24,,21,74,3.52,1
8726,NOR,2004,2004/9/12,1:06,12:06,,SEA,1,1,Sun,L 7-21,,19,74,3.89,0
8727,NWE,2005,2005/11/27,1:00,12:00,@,KAN,12,11,Sun,L 16-26,,18,74,4.11,1
8728,NWE,2009,2010/1/3,1:02,12:02,@,HOU,17,16,Sun,L 27-34,,19,74,3.89,2
8729,NWE,2019,2019/9/29,1:00,1:00,@,BUF,4,4,Sun,W 16-10,,23,74,3.22,1
8730,NWE,2019,2019/10/21,8:15,8:15,@,NYJ,7,7,Mon,W 33-0,,34,74,2.18,3
8731,NWE,2019,2019/11/3,8:20,8:20,@,BAL,9,9,Sun,L 20-37,,17,74,4.35,1
8732,NWE,2019,2019/11/17,4:25,4:25,@,PHI,11,10,Sun,W 17-10,,22,74,3.36,0
8733,NYG,2015,2015/12/6,1:03,1:03,,NYJ,13,12,Sun,L 20-23,OT,24,74,3.08,0
8734,NYG,2020,2020/12/20,8:20,8:20,,CLE,15,14,Sun,L 6-20,,21,74,3.52,0
8735,NYJ,2006,2006/9/24,1:02,1:02,@,BUF,3,3,Sun,W 28-20,,24,74,3.08,2
8736,NYJ,2015,2015/11/1,4:05,1:05,@,OAK,8,7,Sun,L 20-34,,21,74,3.52,0
8737,NYJ,2017,2017/10/15,1:00,1:00,,NWE,6,6,Sun,L 17-24,,24,74,3.08,0
8738,NYJ,2018,2018/11/25,1:00,1:00,,NWE,12,11,Sun,L 13-27,,15,74,4.93,0
8739,TEN,2011,2011/9/18,1:02,12:02,,BAL,2,2,Sun,W 26-13,,29,74,2.55,1
8740,PHI,2015,2015/12/20,8:31,8:31,,ARI,15,14,Sun,L 17-40,,20,74,3.7,0
8741,PIT,2000,2000/11/5,1:03,12:03,@,TEN,10,9,Sun,L 7-9,,20,74,3.7,0
8742,PIT,2002,2002/9/9,9:12,9:12,@,NWE,1,1,Mon,L 14-30,,24,74,3.08,1
8743,STL,2000,2000/9/24,1:02,1:02,@,ATL,4,4,Sun,W 41-20,,25,74,2.96,0
8744,LAR,2016,2016/10/23,9:31,2:31,,NYG,7,7,Sun,L 10-17,,20,74,3.7,0
8745,LAR,2021,2021/9/12,8:20,5:20,,CHI,1,1,Sun,W 34-14,,23,74,3.22,1
8746,BAL,2013,2013/11/28,8:31,8:31,,PIT,13,12,Thu,W 22-20,,25,74,2.96,0
8747,SEA,2008,2008/10/5,1:03,1:03,@,NYG,5,4,Sun,L 6-44,,22,74,3.36,0
8748,SEA,2016,2016/10/30,1:03,12:03,@,NOR,8,7,Sun,L 20-25,,17,74,4.35,1
8749,SEA,2018,2018/9/17,8:15,7:15,@,CHI,2,2,Mon,L 17-24,,22,74,3.36,0
8750,SFO,2004,2004/11/7,4:05,1:05,,SEA,9,8,Sun,L 27-42,,21,74,3.52,1
8751,SFO,2005,2005/11/27,1:03,12:03,@,TEN,12,11,Sun,L 22-33,,22,74,3.36,1
8752,SFO,2010,2010/10/10,8:30,5:30,,PHI,5,5,Sun,L 24-27,,22,74,3.36,0
8753,SFO,2011,2011/9/18,4:05,1:05,,DAL,2,2,Sun,L 24-27,OT,24,74,3.08,1
8754,SFO,2011,2011/11/24,8:29,8:29,@,BAL,12,11,Thu,L 6-16,,21,74,3.52,0
8755,TAM,2002,2002/9/15,1:02,1:02,@,BAL,2,2,Sun,W 25-0,,30,74,2.47,0
8756,TAM,2002,2002/10/6,1:03,1:03,@,ATL,5,5,Sun,W 20-6,,26,74,2.85,0
8757,TAM,2002,2002/12/23,9:05,9:05,,PIT,16,15,Mon,L 7-17,,14,74,5.29,0
8758,TAM,2012,2012/11/11,1:03,1:03,,SDG,10,9,Sun,W 34-24,,22,74,3.36,0
8759,TAM,2019,2019/12/1,1:00,1:00,@,JAX,13,12,Sun,W 28-11,,31,74,2.39,2
8760,WAS,2009,2009/10/11,1:04,1:04,@,CAR,5,5,Sun,L 17-20,,24,74,3.08,1
8761,WAS,2010,2010/12/5,1:02,1:02,@,NYG,13,12,Sun,L 7-31,,16,74,4.63,0
8762,WAS,2011,2011/9/11,4:23,4:23,,NYG,1,1,Sun,W 28-14,,26,74,2.85,1
8763,WAS,2013,2013/9/9,7:10,7:10,,PHI,1,1,Mon,L 27-33,,18,74,4.11,1
8764,ATL,2003,2003/10/13,9:00,8:00,@,STL,6,6,Mon,L 0-36,,21,73,3.48,0
8765,ATL,2012,2012/12/22,8:40,8:40,@,DET,16,15,Sat,W 31-18,,22,73,3.32,0
8766,ATL,2019,2019/9/8,1:00,3:00,@,MIN,1,1,Sun,L 12-28,,17,73,4.29,0
8767,BUF,2003,2003/12/21,1:02,1:02,,MIA,16,15,Sun,L 3-20,,28,73,2.61,0
8768,BUF,2019,2019/12/29,1:00,1:00,,NYJ,17,16,Sun,L 6-13,,20,73,3.65,0
8769,BUF,2020,2020/11/15,4:05,2:05,@,ARI,10,10,Sun,L 30-32,,18,73,4.06,0
8770,CAR,2009,2009/9/28,8:40,7:40,@,DAL,3,3,Mon,L 7-21,,16,73,4.56,0
8771,CHI,2016,2016/9/11,1:05,12:05,@,HOU,1,1,Sun,L 14-23,,20,73,3.65,1
8772,CIN,2001,2001/11/11,1:03,1:03,@,JAX,9,8,Sun,L 13-30,,23,73,3.17,1
8773,CIN,2006,2006/10/29,1:02,1:02,,ATL,8,7,Sun,L 27-29,,18,73,4.06,1
8774,CIN,2019,2019/9/30,8:15,8:15,@,PIT,4,4,Mon,L 3-27,,19,73,3.84,0
8775,CLE,2010,2010/9/19,1:02,1:02,,KAN,2,2,Sun,L 14-16,,26,73,2.81,1
8776,CLE,2013,2013/11/3,4:25,4:25,,BAL,9,9,Sun,W 24-18,,29,73,2.52,0
8777,CLE,2021,2021/10/17,4:05,4:05,,ARI,6,6,Sun,L 14-37,,19,73,3.84,0
8778,IND,2003,2003/9/21,1:00,12:00,,JAX,3,3,Sun,W 23-13,,30,73,2.43,0
8779,IND,2008,2008/10/19,4:15,3:15,@,GNB,7,6,Sun,L 14-34,,23,73,3.17,2
8780,ARI,2007,2007/11/11,4:15,2:15,,DET,10,9,Sun,W 31-21,,28,73,2.61,0
8781,ARI,2011,2011/10/23,4:05,1:05,,PIT,7,6,Sun,L 20-32,,19,73,3.84,1
8782,DAL,2008,2008/10/12,4:15,1:15,@,ARI,6,6,Sun,L 24-30,OT,22,73,3.32,0
8783,DAL,2018,2018/10/21,4:25,4:25,@,WAS,7,7,Sun,L 17-20,,22,73,3.32,1
8784,DET,2002,2002/9/15,1:04,1:04,@,CAR,2,2,Sun,L 7-31,,22,73,3.32,1
8785,DET,2009,2009/11/26,12:35,12:35,,GNB,12,11,Thu,L 12-34,,23,73,3.17,0
8786,DET,2011,2012/1/1,1:02,12:02,@,GNB,17,16,Sun,L 41-45,,15,73,4.87,0
8787,DET,2020,2020/12/26,1:00,1:00,,TAM,16,15,Sat,L 7-47,,15,73,4.87,0
8788,HOU,2013,2013/10/20,4:26,3:26,@,KAN,7,7,Sun,L 16-17,,24,73,3.04,0
8789,HOU,2021,2021/11/7,1:00,1:00,@,MIA,9,9,Sun,L 9-17,,18,73,4.06,0
8790,JAX,2020,2020/11/22,1:00,1:00,,PIT,11,10,Sun,L 3-27,,17,73,4.29,0
8791,KAN,2021,2021/9/12,4:25,3:25,,CLE,1,1,Sun,W 33-29,,23,73,3.17,1
8792,MIA,2005,2005/12/4,1:03,1:03,,BUF,13,12,Sun,W 24-23,,22,73,3.32,1
8793,MIA,2010,2010/11/7,1:02,1:02,@,BAL,9,8,Sun,L 10-26,,17,73,4.29,1
8794,MIN,2002,2002/9/22,1:00,12:00,,CAR,3,3,Sun,L 14-21,,18,73,4.06,1
8795,NOR,2000,2000/12/24,1:02,12:02,,STL,17,16,Sun,L 21-26,,15,73,4.87,0
8796,NOR,2002,2002/9/22,1:05,12:05,@,CHI,3,3,Sun,W 29-23,,24,73,3.04,1
8797,NOR,2014,2014/10/19,1:02,1:02,@,DET,7,6,Sun,L 23-24,,21,73,3.48,0
8798,NOR,2021,2022/1/2,1:00,12:00,,CAR,17,16,Sun,W 18-10,,28,73,2.61,0
8799,NWE,2001,2001/12/2,1:02,1:02,@,NYJ,12,12,Sun,W 17-16,,23,73,3.17,2
8800,NWE,2005,2005/9/8,9:07,9:07,,OAK,1,1,Thu,W 30-20,,31,73,2.35,2
8801,NWE,2009,2009/9/14,7:10,7:10,,BUF,1,1,Mon,W 25-24,,23,73,3.17,1
8802,NWE,2011,2011/12/4,1:02,1:02,,IND,13,12,Sun,W 31-24,,24,73,3.04,2
8803,NYG,2006,2006/9/24,4:16,1:16,@,SEA,3,3,Sun,L 30-42,,15,73,4.87,0
8804,NYG,2011,2011/11/28,8:40,7:40,@,NOR,12,11,Mon,L 24-49,,22,73,3.32,1
8805,NYG,2019,2019/12/9,8:15,8:15,@,PHI,14,13,Mon,L 17-23,OT,20,73,3.65,0
8806,NYG,2021,2021/10/10,4:25,3:25,@,DAL,5,5,Sun,L 20-44,,25,73,2.92,1
8807,NYJ,2002,2002/9/8,1:04,1:04,@,BUF,1,1,Sun,W 37-31,OT,14,73,5.21,0
8808,NYJ,2015,2015/12/19,8:26,7:26,@,DAL,15,14,Sat,W 19-16,,26,73,2.81,1
8809,PHI,2011,2011/11/27,4:15,4:15,,NWE,12,11,Sun,L 20-38,,17,73,4.29,1
8810,PIT,2001,2001/12/30,1:02,1:02,@,CIN,16,15,Sun,L 23-26,OT,28,73,2.61,0
8811,PIT,2005,2005/10/16,1:02,1:02,,JAX,6,5,Sun,L 17-23,OT,30,73,2.43,0
8812,PIT,2008,2008/12/21,1:02,12:02,@,TEN,16,15,Sun,L 14-31,,25,73,2.92,0
8813,PIT,2013,2013/10/13,1:03,1:03,@,NYJ,6,5,Sun,W 19-6,,26,73,2.81,0
8814,OAK,2004,2004/9/19,4:15,1:15,,BUF,2,2,Sun,W 13-10,,26,73,2.81,0
8815,OAK,2011,2011/11/27,4:05,1:05,,CHI,12,11,Sun,W 25-20,,27,73,2.7,1
8816,LAR,2021,2022/1/2,4:25,4:25,@,BAL,17,16,Sun,W 20-19,,20,73,3.65,1
8817,BAL,2005,2005/12/4,1:02,1:02,,HOU,13,12,Sun,W 16-15,,23,73,3.17,1
8818,BAL,2015,2015/9/13,4:25,2:25,@,DEN,1,1,Sun,L 13-19,,23,73,3.17,0
8819,BAL,2017,2017/11/5,1:00,12:00,@,TEN,9,9,Sun,L 20-23,,22,73,3.32,0
8820,SDG,2002,2002/11/3,4:05,1:05,,NYJ,9,8,Sun,L 13-44,,14,73,5.21,1
8821,SDG,2007,2007/9/23,1:02,12:02,@,GNB,3,3,Sun,L 24-31,,28,73,2.61,0
8822,SDG,2009,2009/10/19,8:40,5:40,,DEN,6,5,Mon,L 23-34,,21,73,3.48,0
8823,SDG,2009,2009/12/13,4:15,3:15,@,DAL,14,13,Sun,W 20-17,,31,73,2.35,1
8824,SDG,2016,2016/12/18,4:25,1:25,,OAK,15,14,Sun,L 16-19,,22,73,3.32,0
8825,LAC,2019,2019/9/22,4:25,1:25,,HOU,3,3,Sun,L 20-27,,18,73,4.06,0
8826,SFO,2000,2000/12/3,4:05,1:05,@,SDG,14,13,Sun,W 45-17,,28,73,2.61,2
8827,SFO,2003,2003/11/23,1:02,12:02,@,GNB,12,11,Sun,L 10-20,,21,73,3.48,0
8828,SFO,2007,2007/12/9,4:05,1:05,,MIN,14,13,Sun,L 7-27,,20,73,3.65,0
8829,TAM,2009,2009/11/29,1:03,1:03,@,ATL,12,11,Sun,L 17-20,,26,73,2.81,0
8830,WAS,2004,2004/10/3,1:02,1:02,@,CLE,4,4,Sun,L 13-17,,25,73,2.92,1
8831,WAS,2007,2007/10/21,1:02,1:02,,ARI,7,6,Sun,W 21-19,,28,73,2.61,2
8832,WAS,2015,2015/12/7,8:31,8:31,,DAL,13,12,Mon,L 16-19,,26,73,2.81,0
8833,ATL,2020,2020/9/13,1:00,1:00,,SEA,1,1,Sun,L 25-38,,21,72,3.43,1
8834,ATL,2021,2021/10/24,1:00,1:00,@,MIA,7,6,Sun,W 30-28,,22,72,3.27,1
8835,BUF,2006,2006/11/26,1:02,1:02,,JAX,12,11,Sun,W 27-24,,23,72,3.13,2
8836,BUF,2018,2018/12/23,1:00,1:00,@,NWE,16,15,Sun,L 12-24,,18,72,4,0
8837,BUF,2021,2021/11/7,1:00,1:00,@,JAX,9,8,Sun,L 6-9,,14,72,5.14,0
8838,CHI,2000,2000/10/8,1:03,12:03,,NOR,6,6,Sun,L 10-31,,15,72,4.8,0
8839,CHI,2007,2007/10/21,4:14,4:14,@,PHI,7,7,Sun,W 19-16,,23,72,3.13,0
8840,CHI,2019,2019/9/29,4:25,3:25,,MIN,4,4,Sun,W 16-6,,33,72,2.18,0
8841,CIN,2007,2007/11/18,1:02,1:02,,ARI,11,10,Sun,L 27-35,,20,72,3.6,0
8842,CIN,2009,2010/1/3,8:31,8:31,@,NYJ,17,16,Sun,L 0-37,,18,72,4,0
8843,CIN,2010,2010/11/14,1:02,1:02,@,IND,10,9,Sun,L 17-23,,20,72,3.6,0
8844,CIN,2011,2011/9/18,4:15,2:15,@,DEN,2,2,Sun,L 22-24,,20,72,3.6,0
